##################################################
Knowledge Graph : /home/pdooze/DIGITAL_TWIN/gengraphllm/results/synthetics_graphs/2025-10-17/vertex_ai/gemini-2.5-flash/4_1_prompt_fully_created_by_AI_2025-10-17_17-28-38_Noria.ttl
Number of Nodes : 214
Number of edges : 494
cumulative number of nodes : 214
degree_histogram : [0, 44, 31, 25, 31, 26, 9, 12, 7, 7, 7, 1, 5, 0, 0, 4, 2, 1, 0, 0, 0, 0, 0, 2]
number of self loop : 0
####  KPIs ####
DiGraph density : 0.010837611337808785
cumulative density : 0.010837611337808785
Average degree connectivity : {2: 2.0, 10: 4.5, 9: 4.396825396825397, 3: 4.226666666666667, 11: 2.0, 6: 5.222222222222222, 4: 7.080645161290323, 12: 5.066666666666666, 7: 3.1785714285714284, 15: 2.5166666666666666, 16: 1.9375, 1: 0.8636363636363636, 5: 5.007692307692308, 23: 1.7173913043478262, 17: 2.5294117647058822, 8: 4.053571428571429}
#### Subject, Object, predicate ####
ProductModel1,organization,{'label': 'productManufacturedBy', 'color': 'white'}
NetworkInterface_FWDMZ01_Eth0,Resource_Firewall_DMZ01,{'label': 'networkInterfaceOf', 'color': 'white'}
NetworkInterface_FWDMZ01_Eth0,Up,{'label': 'networkInterfaceOperationalStatus', 'color': 'white'}
NetworkInterface_FWDMZ01_Eth1,Up,{'label': 'networkInterfaceAdministrativeStatus', 'color': 'white'}
NetworkInterface_FWDMZ01_Eth1,Resource_Firewall_DMZ01,{'label': 'networkInterfaceOf', 'color': 'white'}
Resource_Hypervisor01,Agent_ServerTeam,{'label': 'resourceManagedBy', 'color': 'white'}
Resource_Hypervisor01,Locus_Rack_R1_A1,{'label': 'locatedAtLocus', 'color': 'white'}
Resource_Hypervisor01,Server,{'label': 'resourceType', 'color': 'white'}
Agent_ServerTeam,org#OrgUnit_ITDepartment,{'label': 'org#subOrganizationOf', 'color': 'white'}
Agent_ServerTeam,Phone,{'label': 'agentPreferredContactMethod', 'color': 'white'}
Service_InternetAccess,Resource_Firewall_DMZ01,{'label': 'subSystemOf', 'color': 'white'}
Service_InternetAccess,Application_CorporateDNS,{'label': 'subSystemOf', 'color': 'white'}
Service_InternetAccess,Resource_Router_Edge01,{'label': 'subSystemOf', 'color': 'white'}
Service_InternetAccess,CustomerFacingService,{'label': 'serviceType', 'color': 'white'}
TroubleTicket_Web_Performance_TT003,Agent_AppDevTeam,{'label': 'troubleTicketRelatedParty', 'color': 'white'}
TroubleTicket_Web_Performance_TT003,EventRecord_Web_HighCPU_Log,{'label': 'troubleTicketTrigger', 'color': 'white'}
TroubleTicket_Web_Performance_TT003,Customer,{'label': 'troubleTicketOrigin', 'color': 'white'}
TroubleTicket_Web_Performance_TT003,InProgress,{'label': 'troubleTicketStatusCurrent', 'color': 'white'}
TroubleTicket_Web_Performance_TT003,NoIntervention,{'label': 'troubleTicketUrgency', 'color': 'white'}
TroubleTicket_Web_Performance_TT003,ServerFailure,{'label': 'troubleTicketCategory', 'color': 'white'}
TroubleTicket_Web_Performance_TT003,Assistance,{'label': 'troubleTicketType', 'color': 'white'}
TroubleTicket_Web_Performance_TT003,Service_WebHosting,{'label': 'troubleTicketRelatedService', 'color': 'white'}
TroubleTicket_Web_Performance_TT003,Resource_VM_Web01,{'label': 'troubleTicketRelatedResource', 'color': 'white'}
TroubleTicket_Web_Performance_TT003,Minor,{'label': 'troubleTicketSeverity', 'color': 'white'}
TroubleTicket_Web_Performance_TT003,Agent_CustomerSupport,{'label': 'troubleTicketRelatedParty', 'color': 'white'}
Agent_AppDevTeam,Email,{'label': 'agentPreferredContactMethod', 'color': 'white'}
Agent_AppDevTeam,org#OrgUnit_ITDepartment,{'label': 'org#subOrganizationOf', 'color': 'white'}
TroubleTicketNote_DNS_Note2,Resolution,{'label': 'troubleTicketNoteOperationType', 'color': 'white'}
TroubleTicketNote_DNS_Note2,TroubleTicket_DNS_Outage_TT001,{'label': 'isPartOf', 'color': 'white'}
TroubleTicketNote_DNS_Note2,Internal,{'label': 'troubleTicketNoteCommentType', 'color': 'white'}
TroubleTicketNote_DNS_Note2,Agent_JaneSmith,{'label': 'creator', 'color': 'white'}
TroubleTicketNote_DNS_Note2,TroubleTicketNote_DNS_Note2,{'label': 'troubleTicketNoteCorrelatedExecution', 'color': 'white'}
EventRecord_TT004_StatusChange_Resolved,Minor,{'label': 'alarmSeverity', 'color': 'white'}
EventRecord_TT004_StatusChange_Resolved,Application_MonitoringSystem,{'label': 'logOriginatingManagementSystem', 'color': 'white'}
ChangeRequest_NewFeature_CR003,ConfigurationChange,{'label': 'changeRequestCategory', 'color': 'white'}
ChangeRequest_NewFeature_CR003,Agent_AliceJohnson,{'label': 'changeRequestPilotParty', 'color': 'white'}
ChangeRequest_NewFeature_CR003,Standard,{'label': 'changeRequestType', 'color': 'white'}
ChangeRequest_NewFeature_CR003,ApplicationModule_CorporateWebsite_Prod,{'label': 'changeRequestImpact', 'color': 'white'}
ChangeRequest_NewFeature_CR003,Agent_AppDevTeam,{'label': 'changeRequestActorParty', 'color': 'white'}
ChangeRequest_NewFeature_CR003,OperationPlan_FeatureDeployment,{'label': 'usedProcedure', 'color': 'white'}
ChangeRequest_NewFeature_CR003,Approved,{'label': 'changeRequestStatusCurrent', 'color': 'white'}
ChangeRequest_NewFeature_CR003,Application_CorporateWebsite,{'label': 'changeRequestImpact', 'color': 'white'}
NetworkInterface_Edge01_Ge0_0_0,Up,{'label': 'networkInterfaceAdministrativeStatus', 'color': 'white'}
NetworkInterface_Edge01_Ge0_0_0,Resource_Router_Edge01,{'label': 'networkInterfaceOf', 'color': 'white'}
EventRecord_DNS_Down_Log,Critical,{'label': 'alarmSeverity', 'color': 'white'}
EventRecord_DNS_Down_Log,TroubleTicket_DNS_Outage_TT001,{'label': 'alarmMitigatedBy', 'color': 'white'}
EventRecord_DNS_Down_Log,Resource_DNS01,{'label': 'logOriginatingManagedObject', 'color': 'white'}
EventRecord_DNS_Down_Log,Application_MonitoringSystem,{'label': 'logOriginatingManagementSystem', 'color': 'white'}
ChangeRequest_Router_Upgrade_CR001,Standard,{'label': 'changeRequestType', 'color': 'white'}
ChangeRequest_Router_Upgrade_CR001,Approved,{'label': 'changeRequestStatusCurrent', 'color': 'white'}
ChangeRequest_Router_Upgrade_CR001,OperationPlan_Router_Firmware_Upgrade,{'label': 'usedProcedure', 'color': 'white'}
ChangeRequest_Router_Upgrade_CR001,Agent_JohnDoe,{'label': 'changeRequestPilotParty', 'color': 'white'}
ChangeRequest_Router_Upgrade_CR001,Service_InternetAccess,{'label': 'changeRequestImpact', 'color': 'white'}
ChangeRequest_Router_Upgrade_CR001,SoftwareUpgrade,{'label': 'changeRequestCategory', 'color': 'white'}
ChangeRequest_Router_Upgrade_CR001,Agent_NetworkTeam,{'label': 'changeRequestActorParty', 'color': 'white'}
ChangeRequest_Router_Upgrade_CR001,Resource_Router_Edge01,{'label': 'changeRequestImpact', 'color': 'white'}
Agent_JohnDoe,Email,{'label': 'agentPreferredContactMethod', 'color': 'white'}
Agent_JohnDoe,mailto:john.doe@example.com,{'label': 'mbox', 'color': 'white'}
Agent_JohnDoe,org#OrgUnit_ITDepartment,{'label': 'org#memberOf', 'color': 'white'}
EventRecord_Web_HighCPU_Log,Resource_VM_Web01,{'label': 'logOriginatingManagedObject', 'color': 'white'}
EventRecord_Web_HighCPU_Log,Major,{'label': 'alarmSeverity', 'color': 'white'}
EventRecord_Web_HighCPU_Log,Application_MonitoringSystem,{'label': 'logOriginatingManagementSystem', 'color': 'white'}
EventRecord_DB_DiskFull_Log,TroubleTicket_DB_DiskFull_TT004,{'label': 'alarmMitigatedBy', 'color': 'white'}
EventRecord_DB_DiskFull_Log,Critical,{'label': 'alarmSeverity', 'color': 'white'}
EventRecord_DB_DiskFull_Log,Resource_DBServer01,{'label': 'logOriginatingManagedObject', 'color': 'white'}
EventRecord_DB_DiskFull_Log,Application_MonitoringSystem,{'label': 'logOriginatingManagementSystem', 'color': 'white'}
ApplicationModule_CorporateDB_Prod,Agent_JaneSmith,{'label': 'applicationModuleAdministrationLeader', 'color': 'white'}
ApplicationModule_CorporateDB_Prod,Application_CorporateDB,{'label': 'applicationModuleOf', 'color': 'white'}
ApplicationModule_CorporateDB_Prod,InProduction,{'label': 'applicationModuleStatus', 'color': 'white'}
ApplicationModule_CorporateDB_Prod,Agent_ServerTeam,{'label': 'applicationModuleAdministrationTeam', 'color': 'white'}
ApplicationModule_CorporateDB_Prod,Platinum,{'label': 'applicationModuleSlaLevel', 'color': 'white'}
Agent_JaneSmith,org#OrgUnit_ITDepartment,{'label': 'org#memberOf', 'color': 'white'}
Agent_JaneSmith,mailto:jane.smith@example.com,{'label': 'mbox', 'color': 'white'}
Agent_JaneSmith,Phone,{'label': 'agentPreferredContactMethod', 'color': 'white'}
TroubleTicketNote_DNS_Note1,Internal,{'label': 'troubleTicketNoteCommentType', 'color': 'white'}
TroubleTicketNote_DNS_Note1,TroubleTicket_DNS_Outage_TT001,{'label': 'isPartOf', 'color': 'white'}
TroubleTicketNote_DNS_Note1,Agent_JaneSmith,{'label': 'creator', 'color': 'white'}
TroubleTicketNote_DNS_Note1,Diagnosis,{'label': 'troubleTicketNoteOperationType', 'color': 'white'}
Agent_NetworkTeam,Email,{'label': 'agentPreferredContactMethod', 'color': 'white'}
Agent_NetworkTeam,org#OrgUnit_ITDepartment,{'label': 'org#subOrganizationOf', 'color': 'white'}
Resource_DNS01,192.168.1.10,{'label': 'resourceManagementIPAddress', 'color': 'white'}
Resource_DNS01,Up,{'label': 'virtualServerStatus', 'color': 'white'}
Resource_DNS01,ProductModel_DellR740,{'label': 'resourceProductModel', 'color': 'white'}
Resource_DNS01,Locus_Rack_R1_A1,{'label': 'locatedAtLocus', 'color': 'white'}
Resource_DNS01,InProduction,{'label': 'resourceUsageState', 'color': 'white'}
Resource_DNS01,Server,{'label': 'resourceType', 'color': 'white'}
Resource_DNS01,Agent_ServerTeam,{'label': 'resourceManagedBy', 'color': 'white'}
Resource_DNS01,Application_CorporateDNS,{'label': 'resourceForApplication', 'color': 'white'}
OperationPlan_DNS_Restart,ActionPreCondition_DNS_Unreachable,{'label': 'operationPlanPreCondition', 'color': 'white'}
OperationPlan_DNS_Restart,ActionPostCondition_DNS_Responding,{'label': 'operationPlanPostCondition', 'color': 'white'}
NetworkInterface_DNS01_Eth0,Up,{'label': 'networkInterfaceAdministrativeStatus', 'color': 'white'}
NetworkInterface_DNS01_Eth0,Resource_DNS01,{'label': 'networkInterfaceOf', 'color': 'white'}
ApplicationModule_CorporateDNS_Prod,Agent_JohnDoe,{'label': 'applicationModuleAdministrationLeader', 'color': 'white'}
ApplicationModule_CorporateDNS_Prod,Application_CorporateDNS,{'label': 'applicationModuleOf', 'color': 'white'}
ApplicationModule_CorporateDNS_Prod,Agent_NetworkTeam,{'label': 'applicationModuleAdministrationTeam', 'color': 'white'}
ApplicationModule_CorporateDNS_Prod,InProduction,{'label': 'applicationModuleStatus', 'color': 'white'}
ApplicationModule_CorporateDNS_Prod,Platinum,{'label': 'applicationModuleSlaLevel', 'color': 'white'}
org#OrgUnit_ITDepartment,Agent_JohnDoe,{'label': 'org#hasMember', 'color': 'white'}
org#OrgUnit_ITDepartment,Agent_AliceJohnson,{'label': 'org#hasMember', 'color': 'white'}
org#OrgUnit_ITDepartment,Agent_JaneSmith,{'label': 'org#hasMember', 'color': 'white'}
Agent_AliceJohnson,org#OrgUnit_ITDepartment,{'label': 'org#memberOf', 'color': 'white'}
Agent_AliceJohnson,mailto:alice.johnson@example.com,{'label': 'mbox', 'color': 'white'}
Agent_AliceJohnson,Email,{'label': 'agentPreferredContactMethod', 'color': 'white'}
Service_DatabaseAccess,ResourceFacingService,{'label': 'serviceType', 'color': 'white'}
Service_DatabaseAccess,Application_CorporateDB,{'label': 'subSystemOf', 'color': 'white'}
Service_DatabaseAccess,Resource_DBServer01,{'label': 'subSystemOf', 'color': 'white'}
DocumentAttachment_DNSDiagReport,TroubleTicket_DNS_Outage_TT001,{'label': 'isPartOf', 'color': 'white'}
EventRecord_TT001_StatusChange_Resolved,Minor,{'label': 'alarmSeverity', 'color': 'white'}
EventRecord_TT001_StatusChange_Resolved,Application_MonitoringSystem,{'label': 'logOriginatingManagementSystem', 'color': 'white'}
Application_CorporateDB,high,{'label': 'applicationBusinessImportance', 'color': 'white'}
Application_CorporateDB,Agent_ServerTeam,{'label': 'elementManagedBy', 'color': 'white'}
Application_CorporateDB,database,{'label': 'applicationType', 'color': 'white'}
Agent_CustomerSupport,org#OrgUnit_ITDepartment,{'label': 'org#subOrganizationOf', 'color': 'white'}
Agent_CustomerSupport,Phone,{'label': 'agentPreferredContactMethod', 'color': 'white'}
ChangeRequest_Web_Config_CR002,Agent_AppDevTeam,{'label': 'changeRequestActorParty', 'color': 'white'}
ChangeRequest_Web_Config_CR002,Agent_AliceJohnson,{'label': 'changeRequestPilotParty', 'color': 'white'}
ChangeRequest_Web_Config_CR002,Resource_VM_Web01,{'label': 'changeRequestImpact', 'color': 'white'}
ChangeRequest_Web_Config_CR002,Standard,{'label': 'changeRequestType', 'color': 'white'}
ChangeRequest_Web_Config_CR002,Approved,{'label': 'changeRequestStatusCurrent', 'color': 'white'}
ChangeRequest_Web_Config_CR002,ConfigurationChange,{'label': 'changeRequestCategory', 'color': 'white'}
ChangeRequest_Web_Config_CR002,Application_CorporateWebsite,{'label': 'changeRequestImpact', 'color': 'white'}
Resource_VM_Web01,Up,{'label': 'virtualServerStatus', 'color': 'white'}
Resource_VM_Web01,InProduction,{'label': 'resourceUsageState', 'color': 'white'}
Resource_VM_Web01,Resource_Hypervisor01,{'label': 'clusterController', 'color': 'white'}
Resource_VM_Web01,192.168.10.100,{'label': 'resourceManagementIPAddress', 'color': 'white'}
Resource_VM_Web01,ProductModel_VMwareESXi,{'label': 'resourceProductModel', 'color': 'white'}
Resource_VM_Web01,Agent_ServerTeam,{'label': 'resourceManagedBy', 'color': 'white'}
Resource_VM_Web01,Application_CorporateWebsite,{'label': 'resourceForApplication', 'color': 'white'}
Resource_VM_Web01,VirtualMachine,{'label': 'resourceType', 'color': 'white'}
OperationPlan_Router_Firmware_Upgrade,ActionPostCondition_Router_Operational,{'label': 'operationPlanPostCondition', 'color': 'white'}
OperationPlan_Router_Firmware_Upgrade,ActionPreCondition_MaintenanceWindow,{'label': 'operationPlanPreCondition', 'color': 'white'}
NetworkLink_DB_LAN_Link,Resource_DBServer01,{'label': 'networkLinkTerminationResourceOrigin', 'color': 'white'}
NetworkLink_DB_LAN_Link,Resource_Switch_Core01,{'label': 'networkLinkTerminationResourceDestination', 'color': 'white'}
NetworkLink_DB_LAN_Link,NetworkInterface_DB01_Eth0,{'label': 'networkInterfaceConnects', 'color': 'white'}
Resource_DBServer01,Locus_Rack_R1_A1,{'label': 'locatedAtLocus', 'color': 'white'}
Resource_DBServer01,Application_CorporateDB,{'label': 'resourceForApplication', 'color': 'white'}
Resource_DBServer01,InProduction,{'label': 'resourceUsageState', 'color': 'white'}
Resource_DBServer01,ProductModel_DellR740,{'label': 'resourceProductModel', 'color': 'white'}
Resource_DBServer01,Server,{'label': 'resourceType', 'color': 'white'}
Resource_DBServer01,Agent_ServerTeam,{'label': 'resourceManagedBy', 'color': 'white'}
Resource_DBServer01,192.168.2.10,{'label': 'resourceManagementIPAddress', 'color': 'white'}
ProductModel_VMwareESXi,organization,{'label': 'productManufacturedBy', 'color': 'white'}
Room_ServerRoom_A1,bot#Site_DC_Paris,{'label': 'bot#hasSpace', 'color': 'white'}
Resource_Router_Edge01,Router,{'label': 'resourceType', 'color': 'white'}
Resource_Router_Edge01,Agent_NetworkTeam,{'label': 'resourceManagedBy', 'color': 'white'}
Resource_Router_Edge01,Locus_Rack_R1_A1,{'label': 'locatedAtLocus', 'color': 'white'}
Resource_Router_Edge01,10.0.0.1,{'label': 'resourceManagementIPAddress', 'color': 'white'}
Resource_Router_Edge01,InProduction,{'label': 'resourceUsageState', 'color': 'white'}
Resource_Router_Edge01,ProductModel_JuniperMX480,{'label': 'resourceProductModel', 'color': 'white'}
TroubleTicketNote_DB_Note1,Diagnosis,{'label': 'troubleTicketNoteOperationType', 'color': 'white'}
TroubleTicketNote_DB_Note1,Internal,{'label': 'troubleTicketNoteCommentType', 'color': 'white'}
TroubleTicketNote_DB_Note1,TroubleTicket_DB_DiskFull_TT004,{'label': 'isPartOf', 'color': 'white'}
TroubleTicketNote_DB_Note1,Agent_JaneSmith,{'label': 'creator', 'color': 'white'}
EventRecord_Config_Change_Log,Application_MonitoringSystem,{'label': 'logOriginatingManagementSystem', 'color': 'white'}
EventRecord_Config_Change_Log,Warning,{'label': 'alarmSeverity', 'color': 'white'}
EventRecord_Config_Change_Log,Resource_Router_Edge01,{'label': 'logOriginatingManagedObject', 'color': 'white'}
EventRecord_Config_Change_Log,Agent_JohnDoe,{'label': 'logOriginatingAgent', 'color': 'white'}
DocumentAttachment_RouterLog,ChangeRequest_Router_Upgrade_CR001,{'label': 'isPartOf', 'color': 'white'}
Locus_Rack_R1_A1,Room_ServerRoom_A1,{'label': 'bot#hasSpace', 'color': 'white'}
NetworkInterface_VM_Web01_Eth0,Up,{'label': 'networkInterfaceAdministrativeStatus', 'color': 'white'}
NetworkInterface_VM_Web01_Eth0,Resource_VM_Web01,{'label': 'networkInterfaceOf', 'color': 'white'}
NetworkLink_FW_Internal_Link,NetworkInterface_FWDMZ01_Eth0,{'label': 'networkInterfaceConnects', 'color': 'white'}
NetworkLink_FW_Internal_Link,Resource_Firewall_DMZ01,{'label': 'networkLinkTerminationResourceDestination', 'color': 'white'}
NetworkLink_FW_Internal_Link,Resource_Switch_Core01,{'label': 'networkLinkTerminationResourceOrigin', 'color': 'white'}
Application_CorporateWebsite,Agent_AppDevTeam,{'label': 'elementManagedBy', 'color': 'white'}
Application_CorporateWebsite,business-application,{'label': 'applicationType', 'color': 'white'}
Application_CorporateWebsite,high,{'label': 'applicationBusinessImportance', 'color': 'white'}
NetworkInterface_DB01_Eth0,Resource_DBServer01,{'label': 'networkInterfaceOf', 'color': 'white'}
NetworkInterface_DB01_Eth0,Up,{'label': 'networkInterfaceOperationalStatus', 'color': 'white'}
Service_WebHosting,Resource_VM_Web01,{'label': 'subSystemOf', 'color': 'white'}
Service_WebHosting,CustomerFacingService,{'label': 'serviceType', 'color': 'white'}
Service_WebHosting,Application_CorporateWebsite,{'label': 'subSystemOf', 'color': 'white'}
Service_WebHosting,Resource_Firewall_DMZ01,{'label': 'subSystemOf', 'color': 'white'}
NetworkLink_ISP_A_Link,NetworkInterface_Edge01_Ge0_0_0,{'label': 'networkInterfaceConnects', 'color': 'white'}
CUid_AliceJohnson,Agent_AliceJohnson,{'label': 'holdsAccount', 'color': 'white'}
DocumentAttachment_WebFeatureDoc,ChangeRequest_NewFeature_CR003,{'label': 'isPartOf', 'color': 'white'}
Locus_Rack_N1_B2,Room_NetworkCloset_B2,{'label': 'bot#hasSpace', 'color': 'white'}
NetworkLink_FW_External_Link,Resource_Router_Edge01,{'label': 'networkLinkTerminationResourceDestination', 'color': 'white'}
NetworkLink_FW_External_Link,NetworkInterface_FWDMZ01_Eth1,{'label': 'networkInterfaceConnects', 'color': 'white'}
NetworkLink_FW_External_Link,Resource_Firewall_DMZ01,{'label': 'networkLinkTerminationResourceOrigin', 'color': 'white'}
Room_NetworkCloset_B2,bot#Site_Office_Lyon,{'label': 'bot#hasSpace', 'color': 'white'}
NetworkLink_DC_LAN_Link,Resource_Switch_Core01,{'label': 'networkLinkTerminationResourceDestination', 'color': 'white'}
NetworkLink_DC_LAN_Link,Resource_DNS01,{'label': 'networkLinkTerminationResourceOrigin', 'color': 'white'}
NetworkLink_DC_LAN_Link,NetworkInterface_DNS01_Eth0,{'label': 'networkInterfaceConnects', 'color': 'white'}
CUid_JaneSmith,Agent_JaneSmith,{'label': 'holdsAccount', 'color': 'white'}
NetworkInterface_Core01_Eth1_1,Up,{'label': 'networkInterfaceOperationalStatus', 'color': 'white'}
NetworkInterface_Core01_Eth1_1,Resource_Switch_Core01,{'label': 'networkInterfaceOf', 'color': 'white'}
ProductModel_CiscoNexus9K,organization,{'label': 'productManufacturedBy', 'color': 'white'}
OperationPlan_FeatureDeployment,ActionPostCondition_FeatureLive,{'label': 'operationPlanPostCondition', 'color': 'white'}
OperationPlan_FeatureDeployment,ActionPreCondition_CodeReviewApproved,{'label': 'operationPlanPreCondition', 'color': 'white'}
NetworkLink_Lyon_DC_WAN,NetworkInterface_Core01_Eth1_1,{'label': 'networkInterfaceConnects', 'color': 'white'}
CUid_JohnDoe,Agent_JohnDoe,{'label': 'holdsAccount', 'color': 'white'}
#### NODES #### :139
['ProductModel_DellR740', 'organization', 'TroubleTicket_DB_DiskFull_TT004', 'Supervision', 'EventRecord_TT001_StatusChange_InProgress', 'Application_MonitoringSystem', 'TroubleTicket_DNS_Outage_TT001', 'Critical', 'ProductModel_JuniperMX480', 'NetworkLink_ISP_B_Link', 'NetworkInterface_Edge01_Ge0_0_1', 'ApplicationModule_CorporateWebsite_Prod', 'InProduction', 'EventRecord_Interface_Down_Log', 'Major', 'TroubleTicketNote_ISP_B_Note1', 'Diagnosis', 'Resource_Switch_Core01', 'Switch', 'TroubleTicket_ISP_B_Link_TT002', 'Application_CorporateDNS', 'TroubleTicketNote_DB_Note2', 'Resolution', 'InProgress', 'ApplicationModule_MonitoringSystem_Prod', 'Resource_Firewall_DMZ01', '10.0.1.1', 'NetworkInterface_FWDMZ01_Eth0', 'NetworkInterface_FWDMZ01_Eth1', 'Up', 'Resource_Hypervisor01', 'Agent_ServerTeam', 'Service_InternetAccess', 'TroubleTicket_Web_Performance_TT003', 'Agent_AppDevTeam', 'TroubleTicketNote_DNS_Note2', 'EventRecord_TT004_StatusChange_Resolved', 'Minor', 'ChangeRequest_NewFeature_CR003', 'ConfigurationChange', 'NetworkInterface_Edge01_Ge0_0_0', 'EventRecord_DNS_Down_Log', 'Gold', 'ChangeRequest_Router_Upgrade_CR001', 'Standard', 'Agent_JohnDoe', 'Email', 'EventRecord_Web_HighCPU_Log', 'EventRecord_DB_DiskFull_Log', 'Approved', 'ApplicationModule_CorporateDB_Prod', 'Agent_JaneSmith', 'ImmediateIntervention', 'TroubleTicketNote_DNS_Note1', 'Internal', 'Agent_NetworkTeam', 'Resource_DNS01', '192.168.1.10', 'OperationPlan_DNS_Restart', 'ActionPreCondition_DNS_Unreachable', 'NetworkInterface_DNS01_Eth0', 'ApplicationModule_CorporateDNS_Prod', 'org#OrgUnit_ITDepartment', 'Agent_AliceJohnson', 'Service_DatabaseAccess', 'ResourceFacingService', '172.16.0.1', 'Customer', 'NetworkTeam', 'DocumentAttachment_DNSDiagReport', 'EventRecord_TT001_StatusChange_Resolved', 'Application_CorporateDB', 'DeferredIntervention', 'Agent_CustomerSupport', 'ChangeRequest_Web_Config_CR002', 'NetworkOutage', 'Warning', 'Resource_VM_Web01', 'OperationPlan_Router_Firmware_Upgrade', 'NetworkLink_DB_LAN_Link', 'Resource_DBServer01', 'ProductModel_VMwareESXi', 'Room_ServerRoom_A1', 'bot#Site_DC_Paris', 'Resource_Router_Edge01', 'TroubleTicketNote_DB_Note1', 'EventRecord_Config_Change_Log', 'DocumentAttachment_RouterLog', 'Locus_Rack_R1_A1', 'NetworkInterface_VM_Web01_Eth0', 'high', 'NetworkLink_FW_Internal_Link', 'Application_CorporateWebsite', 'NetworkInterface_DB01_Eth0', 'Service_WebHosting', 'ServerFailure', 'NetworkLink_ISP_A_Link', 'CUid_AliceJohnson', 'mailto:alice.johnson@example.com', 'NoIntervention', 'ActionPostCondition_Router_Operational', 'DocumentAttachment_WebFeatureDoc', 'SoftwareUpgrade', 'Down', 'Phone', 'Router', 'Locus_Rack_N1_B2', 'monitoring-system', 'NetworkLink_FW_External_Link', 'Room_NetworkCloset_B2', 'bot#Site_Office_Lyon', 'NetworkLink_DC_LAN_Link', 'CustomerFacingService', 'Server', 'CUid_JaneSmith', 'database', 'NetworkInterface_Core01_Eth1_1', 'ProductModel_CiscoNexus9K', 'Platinum', 'Resolved', 'mailto:jane.smith@example.com', 'Assistance', 'ServerTeam', 'OperationPlan_FeatureDeployment', 'Failure', '10.0.0.1', 'mailto:john.doe@example.com', 'ActionPostCondition_FeatureLive', '192.168.10.100', 'infrastructure', '192.168.2.10', 'NetworkLink_Lyon_DC_WAN', 'ActionPostCondition_DNS_Responding', 'Firewall', 'ActionPreCondition_CodeReviewApproved', 'business-application', 'VirtualMachine', 'ActionPreCondition_MaintenanceWindow', 'CUid_JohnDoe']
