2026-01-16 17:59:18,543 - INFO - ##################################################
2026-01-16 17:59:18,543 - INFO - Knowledge Graph : /home/piod7321/DIGITAL_TWIN/gengraphllm/results/synthetics_graphs/prompt_optim/S4_fully_created_by_AI/2025-10-21/vertex_ai/gemini-2.5-flash/4_prompt_fully_created_by_AI_2025-10-21_10-33-12_Noria.ttl
2026-01-16 17:59:18,543 - INFO - Number of Nodes : 539
2026-01-16 17:59:18,544 - INFO - Number of edges : 745
2026-01-16 17:59:18,544 - INFO - cumulative number of nodes : 539
2026-01-16 17:59:18,544 - INFO - degree_histogram : [0, 381, 41, 17, 20, 8, 17, 4, 6, 4, 8, 5, 6, 1, 2, 2, 1, 1, 2, 3, 3, 3, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
2026-01-16 17:59:18,545 - INFO - number of self loop : 23
2026-01-16 17:59:18,545 - INFO - ####  KPIs ####
2026-01-16 17:59:18,545 - INFO - DiGraph density : 0.0025691249801711833
2026-01-16 17:59:18,546 - INFO - cumulative density : 0.0025691249801711833
2026-01-16 17:59:18,549 - INFO - Average degree connectivity : {18: 4.527777777777778, 1: 0.007874015748031496, 7: 5.071428571428571, 6: 2.823529411764706, 13: 7.0, 2: 0.4146341463414634, 14: 1.6785714285714286, 12: 5.805555555555555, 3: 0.8431372549019608, 19: 3.491228070175439, 11: 5.581818181818182, 28: 5.5, 8: 5.354166666666667, 4: 0.9625, 27: 3.037037037037037, 10: 6.7375, 5: 1.025, 16: 5.125, 38: 6.394736842105263, 17: 7.352941176470588, 22: 6.045454545454546, 21: 2.9365079365079363, 20: 3.466666666666667, 9: 4.75, 15: 3.3333333333333335}
2026-01-16 17:59:18,549 - INFO - #### Subject, Object, predicate ####
2026-01-16 17:59:18,549 - INFO - Resource005,SN-ER01-JKL234,{'label': 'resourceSerialNumber', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,537 - INFO - ChangeRequest_CR20240312_002,2024-03-12T14:00:00+00:00,{'label': 'created', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,538 - INFO - ChangeRequest_CR20240312_002,Agent_JohnDoe,{'label': 'changeRequestPilotParty', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:19,538 - INFO - ChangeRequest_CR20240312_002,2024-03-22T01:05:00+00:00,{'label': 'changeRequestActualStartTime', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,538 - INFO - ChangeRequest_CR20240312_002,2024-03-22T01:25:00+00:00,{'label': 'changeRequestActualEndTime', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,538 - INFO - ChangeRequest_CR20240312_002,Resource_VMWebSrv01,{'label': 'changeRequestImpact', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:19,538 - INFO - ChangeRequest_CR20240312_002,Customer Portal VM Migration,{'label': 'label', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,538 - INFO - ChangeRequest_CR20240312_002,Migrate Customer Portal VM to a new, more powerful...,{'label': 'comment', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,538 - INFO - ChangeRequest_CR20240312_002,Application_CustomerPortal,{'label': 'changeRequestImpact', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:19,538 - INFO - ChangeRequest_CR20240312_002,Standard,{'label': 'changeRequestType', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:19,538 - INFO - Completed,Completed,{'label': 'prefLabel', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,538 - INFO - Retired,Retired,{'label': 'prefLabel', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,538 - INFO - Application_MonitoringSystem,IT Monitoring System,{'label': 'label', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,538 - INFO - Application_MonitoringSystem,monitoring,{'label': 'applicationType', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:19,538 - INFO - Application_MonitoringSystem,IT Operations Management,{'label': 'applicationFunctionalDomain', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,538 - INFO - Application_MonitoringSystem,ITMON,{'label': 'applicationShortIdentifier', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,538 - INFO - Application_MonitoringSystem,high,{'label': 'applicationBusinessImportance', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:19,538 - INFO - Application_MonitoringSystem,Event and Alert Management,{'label': 'applicationFunctionalSubDomain', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,538 - INFO - Application_MonitoringSystem,System for monitoring the health and performance o...,{'label': 'comment', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,538 - INFO - Application_MonitoringSystem,IT-MONITOR,{'label': 'applicationModelIdentifier', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,538 - INFO - Application_MonitoringSystem,3001,{'label': 'applicationNumericalIdentifier', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,538 - INFO - DowngradingEquipment,Downgrading Equipment,{'label': 'prefLabel', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,538 - INFO - DocumentAttachment_TT20240315_001_DiagReport,Attached diagnostic report for DNS server outage.,{'label': 'comment', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,538 - INFO - DocumentAttachment_TT20240315_001_DiagReport,application/pdf,{'label': 'format', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,538 - INFO - DocumentAttachment_TT20240315_001_DiagReport,TroubleTicket_TT20240315_001,{'label': 'isPartOf', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:19,538 - INFO - DocumentAttachment_TT20240315_001_DiagReport,DNS_Outage_Diag_Report_20240315.pdf,{'label': 'title', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,538 - INFO - DocumentAttachment_TT20240315_001_DiagReport,TT-001 Diagnostic Report,{'label': 'label', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,538 - INFO - ChangeRequest_CR20240310_001,CR-20240310-001,{'label': 'identifier', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,538 - INFO - ChangeRequest_CR20240310_001,Application_CorpInternetAccess,{'label': 'changeRequestImpact', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:19,538 - INFO - ChangeRequest_CR20240310_001,true,{'label': 'changeRequestIsRegulated', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,538 - INFO - ChangeRequest_CR20240310_001,Resource_RouterCore01,{'label': 'changeRequestImpact', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:19,538 - INFO - ChangeRequest_CR20240310_001,2024-03-10T09:00:00+00:00,{'label': 'created', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,538 - INFO - ChangeRequest_CR20240310_001,Normal,{'label': 'changeRequestType', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:19,539 - INFO - ChangeRequest_CR20240310_001,Agent_NetworkOpsTeam,{'label': 'changeRequestActorParty', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:19,539 - INFO - ChangeRequest_CR20240310_001,Core Router Firmware Upgrade,{'label': 'label', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,539 - INFO - ChangeRequest_CR20240310_001,Planned firmware upgrade for Core Router 01 to add...,{'label': 'comment', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,539 - INFO - ChangeRequest_CR20240310_001,2024-03-20T02:00:00+00:00,{'label': 'changeRequestPlannedStartTime', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,539 - INFO - ChangeRequest_CR20240310_001,2024-03-20T04:00:00+00:00,{'label': 'changeRequestPlannedEndTime', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,539 - INFO - ChangeRequest_CR20240310_001,PT2H,{'label': 'changeRequestOutageDuration', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,539 - INFO - ChangeRequest_CR20240310_001,Planned,{'label': 'changeRequestStatusCurrent', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:19,539 - INFO - ChangeRequest_CR20240310_001,SoftwareUpgrade,{'label': 'changeRequestChangeCause', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:19,539 - INFO - ChangeRequest_CR20240310_001,Agent_JaneSmith,{'label': 'changeRequestInitiatorParty', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:19,539 - INFO - ChangeRequest_CR20240310_001,NetworkUpgradeProcedure,{'label': 'changeRequestSpecification', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:19,539 - INFO - ChangeRequest_CR20240310_001,InternalIntervention,{'label': 'changeRequestCategory', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:19,539 - INFO - NetworkInterface_FirewallDMZ01_Eth1,physical,{'label': 'networkInterfaceType', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,539 - INFO - NetworkInterface_FirewallDMZ01_Eth1,FirewallDMZ01 Ethernet 1,{'label': 'label', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,539 - INFO - NetworkInterface_FirewallDMZ01_Eth1,Up,{'label': 'networkInterfaceAdministrativeStatus', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:19,539 - INFO - NetworkInterface_FirewallDMZ01_Eth1,Resource_FirewallDMZ01,{'label': 'networkInterfaceOf', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:19,539 - INFO - NetworkInterface_FirewallDMZ01_Eth1,Interface connecting DMZ Firewall 01 to the Core R...,{'label': 'comment', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,539 - INFO - Application_CustomerPortal,Self-Service Management,{'label': 'applicationFunctionalSubDomain', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,539 - INFO - Application_CustomerPortal,Customer Portal,{'label': 'label', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,539 - INFO - Application_CustomerPortal,Customer Relationship Management,{'label': 'applicationFunctionalDomain', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,539 - INFO - Application_CustomerPortal,high,{'label': 'applicationBusinessImportance', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:19,539 - INFO - Application_CustomerPortal,CPORTAL,{'label': 'applicationShortIdentifier', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,539 - INFO - Application_CustomerPortal,2001,{'label': 'applicationNumericalIdentifier', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,539 - INFO - Application_CustomerPortal,business,{'label': 'applicationType', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:19,539 - INFO - Application_CustomerPortal,Web application allowing customers to manage their...,{'label': 'comment', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,539 - INFO - Application_CustomerPortal,CUST-PORTAL,{'label': 'applicationModelIdentifier', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,539 - INFO - Resource_DNS01,2022-01-15T10:00:00+00:00,{'label': 'resourceInstallationDate', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,539 - INFO - Resource_DNS01,Agent_DNSAdminTeam,{'label': 'resourceManagedBy', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:19,539 - INFO - Resource_DNS01,Application_CorpInternetAccess,{'label': 'resourceForApplication', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:19,539 - INFO - Resource_DNS01,Corporate DNS Server 01,{'label': 'label', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,539 - INFO - Resource_DNS01,Server,{'label': 'resourceType', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:19,540 - INFO - Resource_DNS01,Locus_RackA1_Unit10,{'label': 'locatedAtLocus', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:19,540 - INFO - Resource_DNS01,192.168.1.10,{'label': 'resourceManagementIPAddress', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:19,540 - INFO - Resource_DNS01,ProductModel_DellPowerEdgeR740,{'label': 'resourceProductModel', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:19,540 - INFO - Resource_DNS01,Primary DNS server for corporate network, hosted i...,{'label': 'comment', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,540 - INFO - Resource_DNS01,SN-DNS-001-XYZ,{'label': 'resourceSerialNumber', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,540 - INFO - Resource_DNS01,InProduction,{'label': 'resourceUsageState', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:19,540 - INFO - Resource_DNS01,dns01.corp.example.com,{'label': 'resourceHostName', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,540 - INFO - Resource_DNS01,ASSET-DNS-001,{'label': 'resourceLogisticId', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,540 - INFO - Standard,Standard Change,{'label': 'prefLabel', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,540 - INFO - NetworkLink_DMZ_Internal,ethernet,{'label': 'networkLinkType', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,540 - INFO - NetworkLink_DMZ_Internal,NetworkInterface_FirewallDMZ01_Eth1,{'label': 'networkInterfaceConnects', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:19,540 - INFO - NetworkLink_DMZ_Internal,NetworkInterface_RouterCore01_Ge0_0_1,{'label': 'networkInterfaceConnects', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:19,540 - INFO - NetworkLink_DMZ_Internal,DMZ to Internal Network Link,{'label': 'label', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,540 - INFO - NetworkLink_DMZ_Internal,2023-02-10T09:30:00+00:00,{'label': 'networkLinkInstallationDate', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,540 - INFO - NetworkLink_DMZ_Internal,NL-DMZ-INT-001,{'label': 'networkLinkId', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,540 - INFO - NetworkLink_DMZ_Internal,Logical link connecting the DMZ firewall to the in...,{'label': 'comment', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,540 - INFO - NetworkLink_DMZ_Internal,Resource_FirewallDMZ01,{'label': 'networkLinkTerminationResource', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:19,540 - INFO - NetworkLink_DMZ_Internal,Agent_NetworkOpsTeam,{'label': 'resourceManagedBy', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:19,540 - INFO - NetworkLink_DMZ_Internal,Resource_RouterCore01,{'label': 'networkLinkTerminationResource', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:19,540 - INFO - Down,Down,{'label': 'prefLabel', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,540 - INFO - Down,Administrative Down,{'label': 'prefLabel', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,540 - INFO - Agent_AppSupportTeam,TicketingSystem,{'label': 'agentPreferredContactMethod', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:19,540 - INFO - Agent_AppSupportTeam,9:00 am - 6:00 pm (Mon-Fri),{'label': 'agentWorkingHours', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,540 - INFO - Agent_AppSupportTeam,Team providing support for business applications.,{'label': 'comment', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,540 - INFO - Agent_AppSupportTeam,Application Support Team,{'label': 'label', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,540 - INFO - TicketingSystem,Ticketing System,{'label': 'prefLabel', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,540 - INFO - ApplicationModule_MonitoringSystem_Alerts,Monitoring System Alerts Module,{'label': 'label', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,540 - INFO - ApplicationModule_MonitoringSystem_Alerts,InProduction,{'label': 'applicationModuleStatus', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:19,540 - INFO - ApplicationModule_MonitoringSystem_Alerts,org#OrgUnit_ITOperations,{'label': 'applicationModuleAdministrationTeam', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:19,541 - INFO - ApplicationModule_MonitoringSystem_Alerts,Application_MonitoringSystem,{'label': 'applicationModuleOf', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:19,541 - INFO - ApplicationModule_MonitoringSystem_Alerts,ALERTS,{'label': 'applicationModuleIdentifier', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,541 - INFO - ApplicationModule_MonitoringSystem_Alerts,Agent_AppSupportTeam,{'label': 'applicationModuleSupportTeam', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:19,541 - INFO - ApplicationModule_MonitoringSystem_Alerts,Module responsible for processing and generating a...,{'label': 'comment', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,541 - INFO - ApplicationModule_MonitoringSystem_Alerts,ITMON_ALERTS,{'label': 'applicationModuleName', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,541 - INFO - Resource_MonitoringServer,Monitoring System Server,{'label': 'label', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,541 - INFO - Resource_MonitoringServer,ASSET-MON-001,{'label': 'resourceLogisticId', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,541 - INFO - Resource_MonitoringServer,Application_MonitoringSystem,{'label': 'resourceForApplication', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:19,541 - INFO - Resource_MonitoringServer,Agent_AppSupportTeam,{'label': 'resourceManagedBy', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:19,541 - INFO - Resource_MonitoringServer,ProductModel_DellPowerEdgeR740,{'label': 'resourceProductModel', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:19,541 - INFO - Resource_MonitoringServer,2022-08-01T10:00:00+00:00,{'label': 'resourceInstallationDate', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,541 - INFO - Resource_MonitoringServer,monitor-srv.corp.example.com,{'label': 'resourceHostName', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,541 - INFO - Resource_MonitoringServer,InProduction,{'label': 'resourceUsageState', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:19,541 - INFO - Resource_MonitoringServer,Locus_RackB2_Unit5,{'label': 'locatedAtLocus', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:19,541 - INFO - Resource_MonitoringServer,Dedicated server for the IT monitoring application...,{'label': 'comment', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,541 - INFO - Resource_MonitoringServer,Server,{'label': 'resourceType', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:19,541 - INFO - Degraded,Degraded,{'label': 'prefLabel', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,541 - INFO - ActionPostCondition_DNSFailover_Post,Post-conditions after DNS failover: DNS resolution...,{'label': 'comment', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,541 - INFO - ActionPostCondition_DNSFailover_Post,DNS Failover Post-Condition,{'label': 'label', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,541 - INFO - infrastructure,Infrastructure Application,{'label': 'prefLabel', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,541 - INFO - Major,Major,{'label': 'prefLabel', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,541 - INFO - Resource_RouterCore01,Application_CorpInternetAccess,{'label': 'resourceForApplication', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:19,541 - INFO - Resource_RouterCore01,Agent_NetworkOpsTeam,{'label': 'resourceManagedBy', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:19,541 - INFO - Resource_RouterCore01,10.0.0.1,{'label': 'resourceManagementIPAddress', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:19,541 - INFO - Resource_RouterCore01,ASSET-RTR-001,{'label': 'resourceLogisticId', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,541 - INFO - Resource_RouterCore01,Main router for the corporate backbone network.,{'label': 'comment', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,541 - INFO - Resource_RouterCore01,Router,{'label': 'resourceType', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:19,541 - INFO - Resource_RouterCore01,router-core01.corp.example.com,{'label': 'resourceHostName', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,541 - INFO - Resource_RouterCore01,InProduction,{'label': 'resourceUsageState', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:19,541 - INFO - Resource_RouterCore01,SN-RTR-001-ABC,{'label': 'resourceSerialNumber', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,542 - INFO - Resource_RouterCore01,ProductModel_JuniperMX480,{'label': 'resourceProductModel', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:19,542 - INFO - Resource_RouterCore01,2021-03-20T14:30:00+00:00,{'label': 'resourceInstallationDate', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,542 - INFO - Resource_RouterCore01,Core Router 01,{'label': 'label', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,542 - INFO - Resource_RouterCore01,Locus_RackB2_Unit5,{'label': 'locatedAtLocus', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:19,542 - INFO - CorporateUserIdentifier_JohnDoe,jdoe,{'label': 'accountName', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,542 - INFO - CorporateUserIdentifier_JohnDoe,Agent_JohnDoe,{'label': 'holdsAccount', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:19,542 - INFO - CorporateUserIdentifier_JohnDoe,Unique corporate user identifier for John Doe.,{'label': 'comment', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,542 - INFO - CorporateUserIdentifier_JohnDoe,John Doe's Corporate ID,{'label': 'label', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,542 - INFO - CorporateUserIdentifier_JohnDoe,jdoe_corp_id_12345,{'label': 'accountIdentifier', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,542 - INFO - urgency,Trouble Ticket Urgency Concept Scheme,{'label': 'title', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,542 - INFO - NetworkInterface_RouterCore01_Ge0_0_0,physical,{'label': 'networkInterfaceType', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,542 - INFO - NetworkInterface_RouterCore01_Ge0_0_0,100,{'label': 'networkInterfaceRoutingPriorityMetric', 'edge_type': 'entity_to_literal', 'width': 1}
